"","NOS.NS.1","NOS.NS.2","NOS.NS.3","NOS.LA.1","NOS.LA.2","NOS.LA.3","S.NS.1","S.NS.2","S.NS.3","S.LA.1","S.LA.2","S.LA.3"
"207847_s_at",8.42683510156427,8.12458543985842,9.56613983326125,9.24552089178855,8.52640601901888,8.65438270690034,8.67897539030017,9.24960579163454,9.30421935099706,8.06679956679356,8.41517424068942,9.42252836135286
"1561785_at",3.47110418840227,3.556073124008,3.85322905907077,3.81304165582062,3.68413620927461,4.2750986389121,3.8198062168434,3.4044335521836,3.8566547946539,3.39876968976524,3.37477483965277,3.6913982789744
"217059_at",8.22558564382119,6.45784511305356,5.13009702293139,5.69944938867587,5.82608654953299,3.18482796307678,5.58677858109542,4.92252042564275,5.18788675897449,5.77224181628356,6.01349705694422,2.64289873667806
"203027_s_at",6.90593929561703,7.43935909271825,7.59831076115883,7.83016624237275,6.87510258605396,7.1428213117443,7.7196320622524,7.82740185888246,7.91926387599489,7.71245035711512,7.63972010547285,7.84661902255781
"215649_s_at",6.82887806634746,7.31260123153888,7.51452312653013,7.65013795698847,7.03301396755059,7.04607094560365,7.651451715783,7.76403579288968,7.2561455147084,7.35733727249761,7.70870734908453,7.40256841875605
"202086_at",8.05332475328155,8.34195339241735,9.13715483648716,7.89863639837937,8.68634070096818,9.95551294805223,8.46164186016885,9.54805955958707,8.75777039124893,8.73255494106954,9.34496747261604,8.94369781475104
"204994_at",6.61917161326404,6.57605856459202,7.37666154224367,6.6833726537654,6.83405003623058,7.79219988178476,6.45738207848348,7.29316553295781,7.17648360300149,6.64548329936291,7.02052384135782,7.46971237399466
"231268_at",4.60932449791146,4.73131081131765,4.23307064537573,4.97430264865891,4.86281897622496,4.47261046645143,5.03460287207342,5.10008846652169,4.3635418136712,4.85992601341103,5.2694713500646,4.23073743521836
"214087_s_at",4.76782978007299,7.87284801256788,4.3402132748955,4.6808819116197,8.24932692228875,4.08135794474477,4.25243604120703,4.61244128235849,4.78075213021289,3.95616027673196,4.04830323033602,3.90052235151836
"206372_at",3.40049326768127,4.20350302782574,3.41093205362745,3.4598655573646,4.22692898767939,4.09449445302357,3.43676605990662,3.26397126960738,3.68783153166696,3.43780668509061,3.55036463649028,3.92624426479417
"216265_x_at",3.53347123969141,4.10231692751155,3.61404407809366,3.77914729517131,4.42909094874162,4.06280025735188,3.92520363211611,3.65852865723541,4.16083355960745,3.82757486072601,3.78131421996726,4.33393353094921
"213067_at",5.59635627698853,4.74909172421006,4.85409247859324,5.357900615504,5.49421442706618,4.27682678422902,4.96408148243554,5.05875829685752,4.66208254548445,5.22225081940758,5.03061769644681,5.07192421986537
"201495_x_at",5.83899922862186,5.30165972100056,5.19971080575432,5.41599349357762,4.61067411002512,4.92048419359737,6.39409076788164,5.60768549716255,5.38535273748032,6.01522069868234,5.43944277356992,4.72014740803014
"214002_at",6.00085373028009,6.56416257746605,6.15484755893893,6.5151635141853,6.62038164797887,6.35703889059541,6.49187595135251,6.59732442855573,6.10524955908816,6.59066137866522,6.64827179727028,6.05782508084862
"1563466_at",3.95790904969091,3.57995853102326,3.85081308871895,4.08667382453633,3.47446242171251,3.21421144110387,4.08551776151096,3.50666742430572,3.2941419713715,4.20726205849847,3.24595144504998,3.40217187332536
"32811_at",7.75349187261849,8.27268590599588,7.970359318595,7.97391508512716,8.07083847145805,8.18551155134498,7.7230632867796,8.24521764674948,8.26731063154961,7.71562229198624,8.18258333219062,8.12886661869291
"212338_at",8.52144594815124,8.3281894421407,8.53465123269829,8.69152282860519,8.29590069823956,8.18568564630647,8.63815262740886,8.6802875660374,8.16539853796256,8.68963734328921,8.54040341245006,8.09803313445482
"241966_at",4.8927821671214,4.63425724300684,4.30827042475519,4.85116590547608,4.57882873313181,4.15358186179259,4.67562623209472,4.31974265169035,3.80888795412378,5.26858548205459,5.11883210924461,4.41274928197403
"203215_s_at",8.22556960606687,7.36777930090811,7.25375848490755,8.02321809320262,7.9326340050246,6.92267297271459,8.05264358104608,7.58504293759878,6.82733420747672,8.08404691647502,7.65300560680519,7.28308510434459
"208189_s_at",5.22413901562746,5.66604874524899,5.49530438512149,5.49771550208469,4.95180429371216,5.8091505044795,5.01497825827826,5.36475618452373,5.56916099614678,5.11049282421127,5.4423029099904,5.72459729753244
"219027_s_at",7.12225802779794,7.56039024159235,6.6063343268598,7.2454543499973,7.5918417857621,6.82296135703556,6.92042824056423,7.40960821314924,7.31623458414448,7.05587952119723,7.45052655402789,7.2552167682894
"1554026_a_at",3.63393859762756,3.76460679367723,3.61326803822389,4.3387910446307,3.6486781578568,4.29185664457043,3.93187459035664,4.20106476273028,4.43923889206368,3.82741281583966,4.00574414834889,4.69957589049687
"210155_at",4.67940465379403,4.99284733881314,4.83428469838252,4.57589816679847,4.89073363282036,4.84957940703192,4.82906654878376,4.2863246889136,4.75685623309402,4.16650718196578,4.23085501285372,4.40370381034313
"201602_s_at",8.2941762990515,7.06669007976735,7.13029016508817,7.60290875907221,7.33839145098148,7.08643647804765,7.70466749587453,7.48272047891761,6.9225061617052,7.63923678251655,7.45903778613074,7.31946615670914
"1558233_s_at",6.33517531998586,5.28747969872625,6.007973048562,5.65409553786441,5.73231129350065,4.59010140811354,6.23029846847303,5.20054579398425,5.12296913853953,6.01174519947193,5.66993467916356,5.12136980120484
"1557553_at",6.78015780940533,6.08285230715753,5.93632313845232,6.26805163111477,6.36245673766706,6.2064722838684,5.94714755563337,6.38900329168732,5.53482417247086,6.28924377362644,5.65489246425909,5.60261046133026
"208047_s_at",5.14577697757352,3.35813107576199,3.91985492297315,4.40261268741996,3.98480143830613,2.97759877861866,5.16941599876852,3.52537066797175,3.05061909385054,5.36528566098716,4.25165668450079,3.51423805627965
"216017_s_at",5.19382993467224,5.64276076101675,5.50115931093639,5.83790611741387,5.61211259097719,5.01906344008887,5.97436741942646,5.61375478513922,5.08970053237807,5.74599144376164,5.70097753116175,5.48980843095319
"202672_s_at",6.93211834685988,6.65913182892383,7.36999525232654,7.10711211210801,7.03385923116725,8.00931257143327,7.12495092395015,6.58025207949859,7.53599126388676,7.36070206418966,7.80673186005563,7.57726352649745
"214918_at",5.05788382443454,5.02423490473296,5.43480761134794,5.33260271407151,4.83486860450396,5.02276627260515,4.74171297857416,5.53378130057197,4.67894476811714,5.33197198341556,5.00582449712666,4.84968589398559
"204860_s_at",5.94625522206204,5.14292959591447,5.30530553434626,5.78213015868925,4.99559034802956,4.55741424138617,5.57890353634512,4.85265394316768,4.70007003460633,6.22896952950827,4.74947552821915,5.24671868133275
"204749_at",6.28363099812776,6.27360298072438,6.30809533580208,5.60583045635854,6.66237005680361,5.60700512679505,6.04353387292064,5.41447825393563,5.92069178152176,6.12508504014816,5.73329217714099,5.98148925773163
"203757_s_at",8.35567879140119,6.69376398953497,6.3742862996253,6.54478773715341,5.65834786304026,5.11564003632975,6.91126932543777,6.12178489580971,6.5384061291831,6.10860372080151,5.81928578596395,5.29869355775575
"217299_s_at",6.85206978943133,5.98078604693069,6.29239401403487,6.36206186001815,6.24843550849443,5.60691060800424,6.5298721766665,5.93804421053201,5.96431783819533,6.8936447171662,6.36668112153181,5.82915312341349
"229799_s_at",3.98438327337853,3.86820767270833,3.71733813975528,3.39757990651858,4.13222226853331,3.32934691670849,3.9983877314439,3.82349282981243,3.28121362964026,3.44765206728705,3.95838864587863,4.06961098883165
"209520_s_at",6.57246650686018,5.88841846652016,6.49314977299908,6.47551643522872,6.70947373476076,6.04133332900882,6.86297768101296,6.26341705516597,6.19435512182996,7.06721624958626,6.76690361194168,6.14194614273039
"209949_at",7.65617159886943,7.28956532710339,7.77878296610066,7.17683176304203,6.95904799041272,7.70256129390447,7.63875992328868,7.22760644918853,7.20037977439052,7.90078329999132,7.34771946225061,7.3094524399158
"205147_x_at",5.52358410717315,5.80225678017404,6.12402655142484,5.70763632563341,5.71253225902355,6.30168737107876,6.25694609259873,6.34739471377175,5.44992876402218,6.33760474204919,5.97551166199552,5.75334394621973
"244487_at",6.49784197966021,6.15635703601569,6.64414945996124,6.02938863929331,6.36672812798016,6.02591674149365,6.51880887679335,6.07067990920626,6.30199789248225,6.71519908002098,6.51786173865148,6.15801809530603
"201127_s_at",7.92400698653592,7.13988280402024,7.98775584411084,8.16198566949235,7.52212844695772,7.46651664336327,8.59867647634341,7.9351814154533,8.0264058548534,8.48275397620982,7.93879480555063,8.08559843355889
"205054_at",5.51470468425917,8.82824010653926,6.11407381623852,5.95363307022012,9.34233122777797,5.82393563731355,5.29143122952424,5.39147704720789,6.48896397938969,5.75298093963561,5.73161105356367,6.5591182833189
"227206_at",4.61728078844745,4.46531703813683,4.31703451784164,4.75362086443091,4.71221486058358,4.19955111595474,4.74635095417855,4.14221496027964,4.01045688071354,5.10579150846058,4.06214940002607,4.27580024065782
"214241_at",6.7570747896049,7.68357036708114,7.46765127487742,7.71607097983148,7.57915406234005,7.76501784531465,6.86881845658667,7.73602780313841,7.41472259725172,7.31147499682684,7.31431535220409,7.25352052544119
"236356_at",6.35666859790731,5.30391477659553,5.80221239372529,5.5560764465688,6.0707930410415,4.68616779627248,6.28531549380984,5.08587393831995,5.06776936243076,6.33683739894796,5.72074317741277,5.47686103801243
"208442_s_at",5.89247185772815,5.15573679581478,5.4849551990602,5.28698062949098,5.34336457918058,4.74486418099872,5.4041116563104,4.73355444257828,4.6426912779371,6.00542424857102,5.09711917743544,5.04683212684034
"200938_s_at",2.92546945676711,3.29804492292444,3.14820930090759,3.20108226498395,2.96283643918391,3.40624695064695,3.54596004838519,3.27546471285124,2.74955849478631,3.09693407616083,3.57463300457142,3.44372801868757
"1554747_a_at",8.29619489059777,7.14371023589184,7.79324529996339,7.81701078656343,7.63621170074274,6.85389619108104,8.68546429387349,7.17227045265489,7.1458257603727,8.91262607343933,8.13351022195124,7.61154088615411
"1560706_at",4.79804274712508,4.90594273167185,4.91012207319992,4.64954340190625,4.10911448399933,4.75624877524596,4.27388187893762,4.54408134096301,4.80602570038579,4.34248920068063,4.36800096861423,4.64660816317709
"219777_at",8.22282719098771,7.75922331438356,7.80504264916319,7.50349393176546,7.78660457780181,7.34125034689673,7.82077789992734,7.64371735400703,7.40152616167553,7.80252453355402,7.27898672082335,7.20563333748211
"203413_at",8.5911605753429,7.29814202085521,8.07008081098007,7.39332196715021,7.68030776654085,8.20916959740683,7.13067881452273,7.23090035668375,7.88926757212332,7.62357173654005,8.69325867604054,7.9602510100241
"229994_at",5.29462864418382,5.27429773212301,5.44516570557814,4.73131081131765,5.67696254177614,3.99182012949225,5.8720401219407,4.06763380478447,4.3462662568288,6.28977203821811,5.60148033430151,5.31319945570592
"209930_s_at",3.59855892041268,4.32018944314512,4.22964353268642,4.67300811051185,3.85025169494209,4.31781589397274,4.33492091988691,4.58550789834055,4.44365759074619,4.7230837030817,3.69836161076978,3.96585876811408
"201146_at",10.990513669102,10.5871916676446,10.3787026702888,10.9155920180994,10.8635496524389,10.0799113262908,11.0363711189946,10.5034597343708,10.0778239428923,11.1581710722707,10.8526663957203,10.0741235487557
"211466_at",6.65471815044614,5.81511796792988,5.21725988979974,6.30021801812944,6.41417544906076,5.48706555206928,5.97215319334044,6.04741445632382,5.03227597803835,6.19821780495624,5.76376410584917,5.20792870702757
"207367_at",7.23191574524527,8.07926543159921,9.46604915655162,8.63738247413755,7.41266315078449,9.04573870767577,8.52054228959141,8.92343143549301,8.63168562566035,8.4252283930258,8.8259179297723,7.43169446475696
"207535_s_at",5.74827915067373,5.68800963871258,5.2420613474021,5.98011807422988,5.53645007289917,5.42578088129466,5.92092853040325,5.91279366616615,5.46179366937479,6.09800639439775,5.94012349546127,5.41760641272455
"228388_at",4.64786711949465,5.11080117731973,5.35432072922393,5.45332475265548,5.18847426566743,5.79407228936169,5.15903142801851,5.62184614120109,5.55963640188307,4.89516416284281,5.53223618557483,5.25208466279738
"203927_at",6.27276876022175,5.42138758327041,5.88158180140297,5.90522914477887,5.37967294415576,6.04113632492541,5.72172860281029,5.79839875172755,6.19735739335818,5.74784158147051,6.22545406922613,6.24077549767058
"237210_at",3.58495980377902,4.45412818078422,4.06146406934444,3.74520270495422,4.08469297640128,4.21127249366209,3.76314579658558,4.1878371050571,4.05727072365379,3.70455339933664,4.16306170043575,3.96992272231324
"218129_s_at",7.27133803110692,6.45981727322179,6.87368802376558,6.66108223865545,6.94864278558462,6.02703107082636,7.27137215007153,6.36296767145027,6.2813153331699,7.57046041806984,7.07434336777435,6.18316179060079
"211797_s_at",6.11428222614202,6.1514601393766,5.97934628224941,6.22327585733422,6.36130922562263,5.90981172401565,6.62190509491161,6.21168231747717,5.81356390048799,6.65714406964852,6.40207318393308,5.8136127067568
"214628_at",4.74682888730397,4.78929321953175,5.22005161829196,4.72398847194877,4.8398467384815,5.23314767461176,4.90173745157385,4.89582854871224,5.3175089076525,4.9678594568081,5.24056926373577,4.99873314845962
"215228_at",3.90764438639848,4.87364880693434,4.43710865413182,4.23578031855015,4.582004612745,5.05480662691789,4.1097822285729,4.65067929723995,3.74263296289399,4.03791968299908,4.08397279386279,4.03447643645717
"230443_at",5.18733062690028,5.65800983231303,5.27054239115853,4.72080610653915,5.53567854158613,5.75963836747419,5.35034523097506,5.5271250499917,5.62838735018606,5.29719733218759,5.12305177451116,5.95988486974448
"201242_s_at",11.9249336207184,11.2433101286311,11.0585669877538,10.8324732232425,10.9610306084226,10.3483440602807,11.2264925650481,11.2210360773495,10.6781452450133,11.151309213205,10.9978348178246,10.2427187424993
"242800_at",3.58278466984416,3.1170346243634,2.82553243083058,3.01747799326345,3.36961747194818,3.03642523392848,2.80280440645181,2.74991858989669,3.34231029226023,2.89834136079194,3.10573779154342,3.3399264505024
"202007_at",8.21167839163236,7.99544303647048,7.84917702646343,7.7945032091529,8.09298545195866,7.29581672811815,8.01878662516188,7.85935746987537,7.33865733033693,7.96543501282838,7.84138024511589,7.1231207086067
"213915_at",6.17093367081458,4.93861844008355,4.96883168950444,5.79926445404872,4.78268321604046,4.98471083819204,4.91394151787699,4.847080916037,5.46428472911766,5.09416712823485,4.84321305353675,5.6977681790777
"231235_at",6.68343267522645,4.97137031126266,4.78056221891793,5.54350643607193,5.79130314605335,4.14098122346304,5.41480016553402,5.16633451328718,4.07572630026735,6.18111921772095,5.07605038198258,5.04650858787139
"202237_at",9.45225679555871,8.95549579901384,9.3261628609853,9.17238722299239,8.88691247358562,9.50517337513857,8.58125538432484,8.80842742965558,9.17965273218221,8.93808444860042,9.18422230006235,9.70670048657836
"210470_x_at",8.50374329267225,8.40012094379737,8.12206197546461,8.68463424053656,8.35915157503075,8.23038048296498,9.0789272690247,8.36560426852504,8.15349989196713,9.04618550511105,8.71658230233164,8.44269813508466
"239132_at",6.70758528686284,7.12423996251008,6.87040490838376,6.75523341835631,7.0187309110507,6.87606412665443,6.46080077932727,6.56697023886289,6.83546039840543,6.1465278207061,6.32698142278641,6.35999766868737
"211141_s_at",3.42876887446642,4.20568731108773,3.7275252984361,3.74229210316947,4.0098181060232,3.79043609024338,3.9983877314439,4.42011031983974,3.53624841225468,4.20884557773026,4.1188864909292,3.36387154162333
"210867_at",4.48805081851009,4.16924062089108,3.32532566000849,4.13279190824537,4.55333930391547,3.46705167409547,3.78782317090987,4.33164153604084,3.56494462481636,4.40978568425297,4.230548175715,3.37745738978325
